codi_municipi;nom_municipi;codi_provincia;nom_provincia;codi_comarca;nom_comarca;utmX;utmY;longitud;latitud;georeferencia
335;Castro de Filabres;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
340;Cóbdar;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
353;Cuevas del Almanzora;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
366;Chercos;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
372;Chirivel;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
388;Dalías;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
412;Enix;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
433;Felix;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
448;Fines;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
451;Fiñana;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
464;Fondón;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
470;Gádor;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
486;Gallardos, Los;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
499;Garrucha;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
502;Gérgal;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
519;Huécija;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
524;Huércal de Almería;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
530;Huércal-Overa;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
545;Íllar;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
558;Instinción;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
561;Laroya;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
577;Láujar de Andarax;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
583;Líjar;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
596;Lubrín;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
600;Lucainena de las Torres;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
617;Lúcar;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
622;Macael;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
638;María;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
643;Mojácar;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
656;Nacimiento;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
669;Níjar;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
675;Ohanes;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
681;Olula de Castro;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
694;Olula del Río;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
708;Oria;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
715;Padules;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
720;Partaloa;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
736;Paterna del Río;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
741;Pechina;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
754;Pulpí;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
767;Purchena;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
773;Rágol;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
789;Rioja;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
792;Roquetas de Mar;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
806;Santa Cruz de Marchena;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
813;Santa Fe de Mondújar;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
828;Senés;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
834;Serón;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
849;Sierro;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
852;Somontín;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
865;Sorbas;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
871;Suflí;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
887;Tabernas;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
890;Taberno;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
904;Tahal;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
911;Terque;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
926;Tíjola;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
932;Turre;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
947;Turrillas;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
950;Uleila del Campo;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
963;Urrácal;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
979;Velefique;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
985;Vélez-Blanco;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
998;Vélez-Rubio;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1002;Vera;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1019;Viator;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1024;Vícar;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1030;Zurgena;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
9011;Tres Villas, Las;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
9026;Ejido, El;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
9032;Mojonera, La;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
9047;Balanegra;4;Almeria;NULL;NULL;NULL;NULL;NULL;NULL;NULL
13;Adanero;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
28;Adrada, La;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
52;Albornos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
71;Aldeanueva de Santa Cruz;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
87;Aldeaseca;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
104;Aldehuela, La;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
126;Amavida;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
132;Arenal, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
147;Arenas de San Pedro;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
150;Arevalillo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
163;Arévalo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
179;Aveinte;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
185;Avellaneda;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
198;Ávila;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
219;Barco de Ávila, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
224;Barraco, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
230;Barromán;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
245;Becedas;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
258;Becedillas;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
261;Bercial de Zapardiel;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
277;Berlanas, Las;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
296;Bernuy-Zapardiel;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
300;Berrocalejo de Aragona;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
338;Blascomillán;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
343;Blasconuño de Matacabras;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
356;Blascosancho;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
369;Bohodón, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
375;Bohoyo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
381;Bonilla de la Sierra;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
394;Brabos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
408;Bularros;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
415;Burgohondo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
420;Cabezas de Alambre;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
436;Cabezas del Pozo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
441;Cabezas del Villar;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
454;Cabizuela;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
467;Canales;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
473;Candeleda;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
489;Cantiveros;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
492;Cardeñosa;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
512;Carrera, La;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
527;Casas del Puerto;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
533;Casasola;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
548;Casavieja;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
551;Casillas;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
564;Castellanos de Zapardiel;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
570;Cebreros;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
586;Cepeda la Mora;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
599;Cillán;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
603;Cisla;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
610;Colilla, La;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
625;Collado de Contreras;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
631;Collado del Mirón;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
646;Constanzana;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
659;Crespos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
662;Cuevas del Valle;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
678;Chamartín;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
697;Donjimeno;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
701;Donvidas;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
723;Espinosa de los Caballeros;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
739;Flores de Ávila;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
744;Fontiveros;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
757;Fresnedilla;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
760;Fresno, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
776;Fuente el Saúz;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
782;Fuentes de Año;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
795;Gallegos de Altamiros;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
809;Gallegos de Sobrinos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
816;Garganta del Villar;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
821;Gavilanes;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
837;Gemuño;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
842;Gilbuena;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
855;Gil García;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
868;Gimialcón;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
874;Gotarrendura;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
880;Grandes y San Martín;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
893;Guisando;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
907;Gutierre-Muñoz;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
929;Hernansancho;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
935;Herradón de Pinares;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
940;Herreros de Suso;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
953;Higuera de las Dueñas;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
966;Hija de Dios, La;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
972;Horcajada, La;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
991;Horcajo de las Torres;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1005;Hornillo, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1012;Hoyocasero;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1027;Hoyo de Pinares, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1033;Hoyorredondo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1048;Hoyos del Collado;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1051;Hoyos del Espino;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1064;Hoyos de Miguel Muñoz;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1070;Hurtumpascual;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1086;Junciana;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1099;Langa;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1103;Lanzahíta;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1125;Losar del Barco, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1131;Llanos de Tormes, Los;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1146;Madrigal de las Altas Torres;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1159;Maello;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1162;Malpartida de Corneja;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1178;Mamblas;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1184;Mancera de Arriba;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1197;Manjabálago y Ortigosa de Rioalmar;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1201;Marlín;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1218;Martiherrero;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1223;Martínez;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1239;Mediana de Voltoya;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1244;Medinilla;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1257;Mengamuñoz;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1260;Mesegar de Corneja;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1276;Mijares;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1282;Mingorría;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1295;Mirón, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1309;Mironcillo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1316;Mirueña de los Infanzones;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1321;Mombeltrán;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1337;Monsalupe;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1342;Moraleja de Matacabras;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1355;Muñana;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1368;Muñico;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1380;Muñogalindo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1393;Muñogrande;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1407;Muñomer del Peco;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1414;Muñopepe;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1429;Muñosancho;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1435;Muñotello;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1440;Narrillos del Álamo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1453;Narrillos del Rebollar;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1472;Narros del Castillo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1488;Narros del Puerto;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1491;Narros de Saldueña;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1511;Navacepedilla de Corneja;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1526;Nava de Arévalo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1532;Nava del Barco;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1547;Navadijos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1550;Navaescurial;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1563;Navahondilla;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1579;Navalacruz;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1585;Navalmoral;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1598;Navalonguilla;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1602;Navalosa;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1619;Navalperal de Pinares;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1624;Navalperal de Tormes;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1630;Navaluenga;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1645;Navaquesera;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1658;Navarredonda de Gredos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1661;Navarredondilla;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1677;Navarrevisca;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1683;Navas del Marqués, Las;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1696;Navatalgordo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1700;Navatejares;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1717;Neila de San Miguel;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1722;Niharra;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1738;Ojos-Albos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1743;Orbita;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1756;Oso, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1769;Padiernos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1775;Pajares de Adaja;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1781;Palacios de Goda;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1794;Papatrigo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1808;Parral, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1815;Pascualcobo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1820;Pedro Bernardo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1836;Pedro-Rodríguez;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1841;Peguerinos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1854;Peñalba de Ávila;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1867;Piedrahíta;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1873;Piedralaves;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1889;Poveda;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1892;Poyales del Hoyo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1906;Pozanco;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1913;Pradosegar;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1928;Puerto Castilla;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1934;Rasueros;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1949;Riocabado;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1952;Riofrío;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1965;Rivilla de Barajas;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1971;Salobral;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1987;Salvadiós;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1990;San Bartolomé de Béjar;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2004;San Bartolomé de Corneja;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2011;San Bartolomé de Pinares;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2047;Sanchidrián;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2050;Sanchorreja;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2063;San Esteban de los Patos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2079;San Esteban del Valle;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2085;San Esteban de Zapardiel;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2098;San García de Ingelmos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2102;San Juan de la Encinilla;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2119;San Juan de la Nava;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2124;San Juan del Molinillo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2130;San Juan del Olmo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2145;San Lorenzo de Tormes;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2158;San Martín de la Vega del Alberche;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2161;San Martín del Pimpollar;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2177;San Miguel de Corneja;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2183;San Miguel de Serrezuela;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2196;San Pascual;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2200;San Pedro del Arroyo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2217;Santa Cruz del Valle;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2222;Santa Cruz de Pinares;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2243;Santa María del Arroyo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2256;Santa María del Berrocal;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2269;Santa María de los Caballeros;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2275;Santa María del Tiétar;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2281;Santiago del Collado;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2294;Santo Domingo de las Posadas;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2308;Santo Tomé de Zabarcos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2315;San Vicente de Arévalo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2320;Serrada, La;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2336;Serranillos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2341;Sigeres;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2354;Sinlabajos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2367;Solana de Ávila;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2373;Solana de Rioalmar;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2389;Solosancho;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2392;Sotalbo;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2406;Sotillo de la Adrada;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2413;Tiemblo, El;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2428;Tiñosillos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2434;Tolbaños;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2449;Tormellas;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2452;Tornadizos de Ávila;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2465;Tórtoles;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2471;Torre, La;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2490;Umbrías;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2510;Vadillo de la Sierra;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2525;Valdecasa;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2531;Vega de Santa María;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2546;Velayos;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2562;Villaflor;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2578;Villafranca de la Sierra;5;Àvila;NULL;NULL;NULL;NULL;NULL;NULL;NULL
